1000,0.89755,0.0001,0.422473
2000,0.90405,0.0001,0.655627
3000,0.9008,0.0001,0.435028
4000,0.90055,0.0001,0.625679
5000,0.901651,0.0001,0.339081
6000,0.9032,0.0001,0.17565
7000,0.90315,0.0001,0.29651
8000,0.9081,0.0001,0.109292
9000,0.904801,0.0001,0.0932595
10000,0.903051,0.0001,0.510975
11000,0.9042,0.0001,0.536728
12000,0.904851,0.0001,0.320723
13000,0.90485,0.0001,0.293652
14000,0.90375,0.0001,0.396228
15000,0.908051,0.0001,0.303853
16000,0.90465,0.0001,0.00883498
17000,0.904,0.0001,0.321911
18000,0.90615,0.0001,0.188266
19000,0.908,0.0001,0.416385
20000,0.9034,0.0001,0.216605
21000,0.9076,0.0001,0.603571
22000,0.90485,0.0001,0.223274
23000,0.90425,0.0001,0.127662
24000,0.90415,0.0001,0.187747
25000,0.90735,0.0001,0.366473
26000,0.908901,0.0001,0.0986498
27000,0.90455,0.0001,0.290777
28000,0.907001,0.0001,0.209383
29000,0.9039,0.0001,0.0990517
30000,0.909651,0.0001,0.295362
31000,0.904751,0.0001,0.199341
32000,0.906051,0.0001,0.000400245
33000,0.90565,0.0001,0.299561
34000,0.907101,0.0001,0.388756
35000,0.90855,0.0001,0.312607
36000,0.908251,0.0001,0.115954
37000,0.907401,0.0001,0.234973
38000,0.9076,0.0001,0.126643
39000,0.906851,0.0001,0.0856577
40000,0.909801,0.0001,0.362757
41000,0.9095,0.0001,0.112695
42000,0.905551,0.0001,0.346078
43000,0.909101,0.0001,0.244539
44000,0.91075,0.0001,0.247118
45000,0.91075,0.0001,0.217444
46000,0.9087,0.0001,0.0918059
47000,0.9081,0.0001,0.219462
48000,0.91105,0.0001,0.324631
49000,0.91205,0.0001,0.449742
50000,0.9055,0.0001,0.0926711
51000,0.90845,0.0001,0.226129
52000,0.9073,0.0001,0.261649
53000,0.91005,0.0001,0.270385
54000,0.9112,0.0001,0.213133
55000,0.90775,0.0001,0.047843
56000,0.911651,0.0001,0.212825
57000,0.914601,0.0001,0.521265
58000,0.91185,0.0001,0.162507
59000,0.91325,0.0001,0.359305
60000,0.91355,0.0001,0.298505
61000,0.911351,0.0001,0.0703022
62000,0.911051,0.0001,0.267226
63000,0.908951,0.0001,0.166239
64000,0.91075,0.0001,0.405453
65000,0.9112,0.0001,0.544357
66000,0.91655,0.0001,0.196681
67000,0.916051,0.0001,0.239992
68000,0.912351,0.0001,0.075277
69000,0.91455,0.0001,0.24057
70000,0.911001,0.0001,0.297301
71000,0.9135,0.0001,0.059635
72000,0.91045,0.0001,0.280846
73000,0.910551,0.0001,0.38699
74000,0.9058,0.0001,0.0528457
75000,0.9079,0.0001,0.183953
76000,0.909801,0.0001,0.20563
77000,0.910001,0.0001,0.0701045
78000,0.91525,0.0001,0.0814653
79000,0.912351,0.0001,0.149018
80000,0.91975,0.0001,0.0678776
81000,0.914851,0.0001,0.0556672
82000,0.918551,0.0001,0.221697
83000,0.9143,0.0001,0.377414
84000,0.920201,0.0001,0.0627228
85000,0.919851,0.0001,0.0845773
86000,0.9145,0.0001,0.0692817
87000,0.917151,0.0001,0.188919
88000,0.9166,0.0001,0.000687285
89000,0.914451,0.0001,0.267044
90000,0.921351,0.0001,0.361169
91000,0.921201,0.0001,0.28099
92000,0.919101,0.0001,0.294067
93000,0.917151,0.0001,0.136706
94000,0.919351,0.0001,0.123777
95000,0.922451,0.0001,0.257007
96000,0.927401,0.0001,0.00801134
97000,0.9138,0.0001,0.226237
98000,0.916501,0.0001,0.239074
99000,0.911351,0.0001,0.361925
100000,0.921051,0.0001,0.190184
101000,0.930301,1e-05,0.256492
102000,0.929951,1e-05,0.287146
103000,0.929451,1e-05,0.160316
104000,0.925351,1e-05,0.166586
105000,0.926051,1e-05,0.111612
106000,0.929001,1e-05,0.242405
107000,0.93165,1e-05,0.0783406
108000,0.927801,1e-05,0.236768
109000,0.925201,1e-05,0.126714
110000,0.923251,1e-05,0.328577
111000,0.929101,1e-05,0.0714728
112000,0.930251,1e-05,0.0928828
113000,0.931451,1e-05,0.13072
114000,0.933151,1e-05,0.125725
115000,0.929051,1e-05,0.120689
116000,0.931151,1e-05,0.104715
117000,0.930401,1e-05,0.122875
118000,0.932401,1e-05,0.181121
119000,0.932251,1e-05,0.125281
120000,0.927251,1e-05,0.103352
121000,0.926351,1e-05,0.189293
122000,0.929201,1e-05,0.0951692
123000,0.933901,1e-05,0.11435
124000,0.932901,1e-05,0.341492
125000,0.931051,1e-05,0.182338
126000,0.928101,1e-05,0.107594
127000,0.934051,1e-05,0.178589
128000,0.934101,1e-05,0.216431
129000,0.930201,1e-05,0.0867005
130000,0.929951,1e-05,0.131721
131000,0.934551,1e-05,0.042727
132000,0.933501,1e-05,0.0142261
133000,0.932201,1e-05,0.0815851
134000,0.934651,1e-05,0.164406
135000,0.933601,1e-05,0.11497
136000,0.932351,1e-05,0.162702
137000,0.932701,1e-05,0.02544
138000,0.933251,1e-05,0.169454
139000,0.934201,1e-05,0.154205
140000,0.934701,1e-05,0.164406
141000,0.934401,1e-05,0.215463
142000,0.937551,1e-05,0.223759
143000,0.934301,1e-05,0.081775
144000,0.935951,1e-05,0.386247
145000,0.939051,1e-05,0.250421
146000,0.936551,1e-05,0.142216
147000,0.935301,1e-05,0.158756
148000,0.930451,1e-05,0.0886516
149000,0.936201,1e-05,0.0937336
150000,0.937101,1e-05,0.165491
151000,0.936151,1e-05,0.0570962
152000,0.937351,1e-05,0.190274
153000,0.935301,1e-05,0.0714501
154000,0.932851,1e-05,0.0881773
155000,0.935201,1e-05,0.0135609
156000,0.936801,1e-05,0.00100932
157000,0.936551,1e-05,0.0830411
158000,0.935401,1e-05,0.0770952
159000,0.930401,1e-05,0.134142
160000,0.938451,1e-05,0.0338347
161000,0.934951,1e-05,0.0228209
162000,0.937651,1e-05,0.0695838
163000,0.936551,1e-05,0.326686
164000,0.937551,1e-05,0.0711201
165000,0.934351,1e-05,0.0524904
166000,0.935101,1e-05,0.159928
167000,0.936051,1e-05,0.0391323
168000,0.935151,1e-05,0.0222383
169000,0.938351,1e-05,0.187203
170000,0.936301,1e-05,0.149222
171000,0.938551,1e-05,0.0119124
172000,0.939251,1e-05,0.0943245
173000,0.938451,1e-05,0.000677647
174000,0.937251,1e-05,0.23082
175000,0.936151,1e-05,0.0173975
176000,0.936551,1e-05,0.0520498
177000,0.937251,1e-05,0.163268
178000,0.939051,1e-05,0.122744
179000,0.937351,1e-05,0.0253972
180000,0.939751,1e-05,0.259351
181000,0.9363,1e-05,0.140326
182000,0.940701,1e-05,0.19948
183000,0.938551,1e-05,0.144604
184000,0.937701,1e-05,0.0740132
185000,0.935001,1e-05,0.066159
186000,0.937551,1e-05,0.00719228
187000,0.937151,1e-05,0.0375795
188000,0.939652,1e-05,0.0807768
189000,0.940551,1e-05,0.0406799
190000,0.941052,1e-05,0.0696705
191000,0.940451,1e-05,0.113704
192000,0.940801,1e-05,0.0488321
193000,0.941351,1e-05,0.0379586
194000,0.940101,1e-05,0.0624229
195000,0.939151,1e-05,0.00687012
196000,0.935851,1e-05,0.00356122
197000,0.937551,1e-05,0.142914
198000,0.936401,1e-05,0.0642446
199000,0.938201,1e-05,0.0565613
200000,0.938201,1e-05,0.0711842
