1000,0.886725,0.0001,0.614581
2000,0.886575,0.0001,0.594936
3000,0.893199,0.0001,0.241302
4000,0.8911,0.0001,0.421565
5000,0.8902,0.0001,0.604571
6000,0.8897,0.0001,0.350466
7000,0.8924,0.0001,0.416677
8000,0.89485,0.0001,0.17991
9000,0.893825,0.0001,0.278513
10000,0.8918,0.0001,0.220957
11000,0.888751,0.0001,0.244576
12000,0.89625,0.0001,0.173616
13000,0.898325,0.0001,0.124392
14000,0.896075,0.0001,0.133093
15000,0.897701,0.0001,0.187814
16000,0.899076,0.0001,0.130821
17000,0.899975,0.0001,0.324209
18000,0.89455,0.0001,0.194821
19000,0.900025,0.0001,0.325857
20000,0.899625,0.0001,0.288151
21000,0.895551,0.0001,0.166426
22000,0.893825,0.0001,0.222599
23000,0.901451,0.0001,0.106928
24000,0.899901,0.0001,0.297472
25000,0.896925,0.0001,0.162113
26000,0.9029,0.0001,0.303073
27000,0.90045,0.0001,0.275321
28000,0.905151,0.0001,0.239152
29000,0.902625,0.0001,0.224313
30000,0.899901,0.0001,0.220895
31000,0.8982,0.0001,0.153582
32000,0.901375,0.0001,0.185046
33000,0.896025,0.0001,0.199457
34000,0.897075,0.0001,0.103147
35000,0.90275,0.0001,0.164026
36000,0.904975,0.0001,0.260069
37000,0.899925,0.0001,0.0594264
38000,0.900475,0.0001,0.231366
39000,0.902826,0.0001,0.161266
40000,0.8983,0.0001,0.0816735
41000,0.90295,0.0001,0.079573
42000,0.89595,0.0001,0.241573
43000,0.901325,0.0001,0.0760503
44000,0.90045,0.0001,0.0381839
45000,0.901401,0.0001,0.220586
46000,0.904325,0.0001,0.180381
47000,0.907175,0.0001,0.126108
48000,0.905075,0.0001,0.0312254
49000,0.901326,0.0001,0.162154
50000,0.906551,0.0001,0.132961
51000,0.909376,0.0001,0.10812
52000,0.908776,0.0001,0.101855
53000,0.907026,0.0001,0.169075
54000,0.905,0.0001,0.170571
55000,0.910075,0.0001,0.199856
56000,0.916025,0.0001,0.0256233
57000,0.913875,0.0001,0.0124031
58000,0.914626,0.0001,0.114438
59000,0.908676,0.0001,0.0594653
60000,0.907951,0.0001,0.117089
61000,0.917526,0.0001,0.07433
62000,0.91235,0.0001,0.222522
63000,0.920601,0.0001,0.159149
64000,0.9189,0.0001,0.0662255
65000,0.914526,0.0001,0.0605053
66000,0.920451,0.0001,0.0631936
67000,0.913876,0.0001,0.11052
68000,0.918325,0.0001,0.0723324
69000,0.917501,0.0001,0.0451173
70000,0.922025,0.0001,0.111581
71000,0.91815,0.0001,0.0445006
72000,0.921201,0.0001,0.133621
73000,0.922625,0.0001,0.0928168
74000,0.9235,0.0001,0.0957022
75000,0.920401,0.0001,0.0744963
76000,0.922675,0.0001,0.109082
77000,0.922575,0.0001,0.0588939
78000,0.919751,0.0001,0.0434737
79000,0.922,0.0001,0.102976
80000,0.917525,0.0001,0.0430767
81000,0.924125,0.0001,0.0443259
82000,0.923326,0.0001,0.0455901
83000,0.920526,0.0001,0.0784252
84000,0.921951,0.0001,0.127131
85000,0.923475,0.0001,0.0776818
86000,0.924101,0.0001,0.0442266
87000,0.922675,0.0001,0.0161102
88000,0.923376,0.0001,0.0308781
89000,0.922675,0.0001,0.0763013
90000,0.92125,0.0001,0.00588707
91000,0.91975,0.0001,0.131142
92000,0.930776,0.0001,0.0718379
93000,0.927826,0.0001,0.0470686
94000,0.923451,0.0001,0.0568747
95000,0.932275,0.0001,0.0185372
96000,0.930851,0.0001,0.108004
97000,0.917475,0.0001,0.0333431
98000,0.929376,0.0001,0.00197938
99000,0.928551,0.0001,0.00852837
100000,0.919701,0.0001,0.0151844
101000,0.928726,1e-05,0.00416679
102000,0.931401,1e-05,0.0371765
103000,0.931501,1e-05,0.0333008
104000,0.930726,1e-05,0.0333137
105000,0.932351,1e-05,0.0352834
106000,0.930076,1e-05,0.00939434
107000,0.932251,1e-05,0.040376
108000,0.931451,1e-05,0.0263071
109000,0.932351,1e-05,0.0272066
110000,0.931476,1e-05,0.021499
111000,0.933701,1e-05,0.045826
112000,0.933101,1e-05,0.0259594
113000,0.932901,1e-05,0.0284976
114000,0.933001,1e-05,0.0289519
115000,0.931451,1e-05,0.0336621
116000,0.932376,1e-05,0.0538077
117000,0.933001,1e-05,0.0698808
118000,0.931501,1e-05,0.0162194
119000,0.931501,1e-05,0.0260489
120000,0.934501,1e-05,0.07077
121000,0.932951,1e-05,0.0784529
122000,0.932276,1e-05,0.0651687
123000,0.931601,1e-05,0.0935377
124000,0.932201,1e-05,0.00521198
125000,0.932226,1e-05,0.0180022
126000,0.932901,1e-05,0.0467566
127000,0.933126,1e-05,0.107254
128000,0.932976,1e-05,0.00888615
129000,0.935201,1e-05,0.0809925
130000,0.934426,1e-05,0.0364845
131000,0.933776,1e-05,0.00862015
132000,0.935151,1e-05,0.0573433
133000,0.933801,1e-05,0.0334417
134000,0.934501,1e-05,0.0320889
135000,0.933676,1e-05,0.0475524
136000,0.932951,1e-05,0.0719619
137000,0.931476,1e-05,0.0267031
138000,0.933051,1e-05,0.039587
139000,0.933726,1e-05,0.0319474
