70000,0.90085,0.0001,0.301878
71000,0.9006,0.0001,0.0372637
72000,0.8969,0.0001,0.314233
73000,0.89655,0.0001,0.20322
74000,0.89695,0.0001,0.0192231
75000,0.8948,0.0001,0.117294
76000,0.9021,0.0001,0.0699361
77000,0.89525,0.0001,0.0684018
78000,0.90155,0.0001,0.177305
79000,0.90415,0.0001,0.103448
80000,0.903,0.0001,0.138939
81000,0.90345,0.0001,0.0615924
82000,0.902301,0.0001,0.221093
83000,0.89835,0.0001,0.0556585
84000,0.89855,0.0001,0.136154
85000,0.8954,0.0001,0.169414
86000,0.90245,0.0001,0.0493461
87000,0.8991,0.0001,0.322667
88000,0.89865,0.0001,0.197691
89000,0.8968,0.0001,0.574035
90000,0.90525,0.0001,0.109829
91000,0.90275,0.0001,0.209556
92000,0.90395,0.0001,0.136442
93000,0.9021,0.0001,0.141762
94000,0.90785,0.0001,0.054617
95000,0.91325,0.0001,0.288848
96000,0.9121,0.0001,0.243658
97000,0.90525,0.0001,0.100592
98000,0.9107,0.0001,0.133942
99000,0.9026,0.0001,0.164718
100000,0.9034,0.0001,0.218582
101000,0.92135,1e-05,0.125183
102000,0.923251,1e-05,0.415009
103000,0.918151,1e-05,0.298557
104000,0.920351,1e-05,0.107933
105000,0.91915,1e-05,0.0832781
106000,0.9183,1e-05,0.155533
107000,0.9232,1e-05,0.0105025
108000,0.918901,1e-05,0.0882139
109000,0.921351,1e-05,0.1621
110000,0.91405,1e-05,0.102527
111000,0.9208,1e-05,0.058134
112000,0.92035,1e-05,0.0138156
113000,0.92425,1e-05,0.0217573
114000,0.92575,1e-05,0.0471386
115000,0.923251,1e-05,0.152335
116000,0.91445,1e-05,0.0735255
117000,0.91835,1e-05,0.0947849
118000,0.9241,1e-05,0.0731152
119000,0.9226,1e-05,0.00990175
120000,0.922,1e-05,0.142002
121000,0.9175,1e-05,0.0986526
122000,0.919551,1e-05,0.123579
123000,0.921951,1e-05,0.111678
124000,0.92615,1e-05,0.0852391
125000,0.92635,1e-05,0.208388
126000,0.92335,1e-05,0.181514
127000,0.918801,1e-05,0.0561411
128000,0.9221,1e-05,0.136736
129000,0.9257,1e-05,0.0449977
130000,0.927601,1e-05,0.174786
131000,0.924,1e-05,0.0624423
132000,0.9189,1e-05,0.106324
133000,0.92225,1e-05,0.0610083
134000,0.9222,1e-05,0.158774
135000,0.928501,1e-05,0.15494
136000,0.929401,1e-05,0.0419426
137000,0.9243,1e-05,0.0696789
138000,0.9233,1e-05,0.106933
139000,0.9232,1e-05,0.0918902
140000,0.92495,1e-05,0.121026
141000,0.9271,1e-05,0.14091
142000,0.927,1e-05,0.0439755
143000,0.922,1e-05,0.0651962
144000,0.924151,1e-05,0.0695897
145000,0.922601,1e-05,0.140008
146000,0.92265,1e-05,0.0209035
147000,0.92625,1e-05,0.122801
148000,0.92575,1e-05,0.121329
149000,0.9254,1e-05,0.0900355
150000,0.92555,1e-05,0.0624034
151000,0.92645,1e-05,0.00993815
152000,0.92795,1e-05,0.125278
153000,0.929751,1e-05,0.080827
154000,0.927751,1e-05,0.00936148
155000,0.92495,1e-05,0.0262115
156000,0.92575,1e-05,0.0511604
157000,0.92605,1e-05,0.0937372
158000,0.92775,1e-05,0.0428756
159000,0.9279,1e-05,0.0437853
160000,0.9279,1e-05,0.0961985
161000,0.92615,1e-05,0.0365709
162000,0.92635,1e-05,0.00523816
163000,0.92625,1e-05,0.120429
164000,0.93,1e-05,0.106563
165000,0.92775,1e-05,0.137866
166000,0.9249,1e-05,0.0175548
167000,0.926901,1e-05,0.049048
168000,0.929301,1e-05,0.0977061
169000,0.927851,1e-05,0.0503261
170000,0.929951,1e-05,0.111401
171000,0.929401,1e-05,0.0158252
172000,0.928401,1e-05,0.210845
173000,0.9292,1e-05,0.112458
174000,0.92935,1e-05,0.00325166
175000,0.929401,1e-05,0.117848
176000,0.927451,1e-05,0.200657
177000,0.928601,1e-05,0.0270223
178000,0.9285,1e-05,0.162574
179000,0.928751,1e-05,0.181039
180000,0.927,1e-05,0.191021
181000,0.9254,1e-05,0.0426422
182000,0.929351,1e-05,0.17704
183000,0.930101,1e-05,0.0214072
184000,0.927051,1e-05,0.143045
185000,0.9285,1e-05,0.0369819
186000,0.928601,1e-05,0.0446127
187000,0.931451,1e-05,0.120549
188000,0.929251,1e-05,0.0130368
189000,0.928501,1e-05,0.0889414
190000,0.92845,1e-05,0.0991526
191000,0.928451,1e-05,0.0279329
192000,0.928601,1e-05,0.118898
193000,0.929351,1e-05,0.040841
194000,0.930851,1e-05,0.0508335
195000,0.9291,1e-05,0.0472962
196000,0.92845,1e-05,0.146779
197000,0.9286,1e-05,0.239687
198000,0.932451,1e-05,0.0478006
199000,0.9312,1e-05,0.138284
200000,0.9312,1e-05,0.0105028
